precision,recall,threshold
0.6238317757009346,0.9888888888888889,0.3711572
0.624561403508772,0.9888888888888889,0.37218162
0.6252927400468384,0.9888888888888889,0.37244505
0.6260257913247362,0.9888888888888889,0.3728727
0.6267605633802817,0.9888888888888889,0.37301597
0.627497062279671,0.9888888888888889,0.37375188
0.6282352941176471,0.9888888888888889,0.37499607
0.6289752650176679,0.9888888888888889,0.37588546
0.6297169811320755,0.9888888888888889,0.37639707
0.6304604486422668,0.9888888888888889,0.37654704
0.6312056737588653,0.9888888888888889,0.37662157
0.6319526627218935,0.9888888888888889,0.37821332
0.6327014218009479,0.9888888888888889,0.37860495
0.6334519572953736,0.9888888888888889,0.37977573
0.6342042755344418,0.9888888888888889,0.37999663
0.6349583828775267,0.9888888888888889,0.3804076
0.6357142857142857,0.9888888888888889,0.38093463
0.636471990464839,0.9888888888888889,0.38095158
0.6372315035799523,0.9888888888888889,0.3810558
0.6379928315412187,0.9888888888888889,0.3818039
0.638755980861244,0.9888888888888889,0.3828783
0.6395209580838324,0.9888888888888889,0.3829941
0.6402877697841727,0.9888888888888889,0.3837028
0.6410564225690276,0.9888888888888889,0.38422522
0.6418269230769231,0.9888888888888889,0.3844178
0.6425992779783394,0.9888888888888889,0.38452205
0.6433734939759036,0.9888888888888889,0.385244
0.6441495778045838,0.9888888888888889,0.3853035
0.644927536231884,0.9888888888888889,0.3857595
0.6457073760580411,0.9888888888888889,0.3863809
0.6464891041162227,0.9888888888888889,0.38662642
0.6472727272727272,0.9888888888888889,0.38662758
0.6480582524271845,0.9888888888888889,0.38765997
0.6488456865127582,0.9888888888888889,0.38801146
0.6496350364963503,0.9888888888888889,0.38855973
0.6504263093788063,0.9888888888888889,0.3889181
0.651219512195122,0.9888888888888889,0.38945332
0.652014652014652,0.9888888888888889,0.38964
0.6515892420537898,0.987037037037037,0.39007306
0.6523867809057528,0.987037037037037,0.39014617
0.6531862745098039,0.987037037037037,0.39071247
0.652760736196319,0.9851851851851852,0.39074126
0.6535626535626535,0.9851851851851852,0.3913224
0.6543665436654367,0.9851851851851852,0.3919905
0.6551724137931034,0.9851851851851852,0.3922047
0.655980271270037,0.9851851851851852,0.39233398
0.657601977750309,0.9851851851851852,0.39265484
0.6571782178217822,0.9833333333333333,0.393186
0.6579925650557621,0.9833333333333333,0.3932914
0.6588089330024814,0.9833333333333333,0.3935547
0.6596273291925466,0.9833333333333333,0.39383185
0.6604477611940298,0.9833333333333333,0.39447394
0.6612702366127023,0.9833333333333333,0.3947754
0.6620947630922693,0.9833333333333333,0.3948708
0.6629213483146067,0.9833333333333333,0.39551762
0.66375,0.9833333333333333,0.39575195
0.6645807259073843,0.9833333333333333,0.3967486
0.6654135338345865,0.9833333333333333,0.39682534
0.6662484316185696,0.9833333333333333,0.39691633
0.6670854271356784,0.9833333333333333,0.39704674
0.6679245283018868,0.9833333333333333,0.39708066
0.6687657430730478,0.9833333333333333,0.397388
0.669609079445145,0.9833333333333333,0.3978517
0.6704545454545454,0.9833333333333333,0.39797524
0.6713021491782554,0.9833333333333333,0.39860007
0.6721518987341772,0.9833333333333333,0.39936662
0.6730038022813688,0.9833333333333333,0.3998089
0.6738578680203046,0.9833333333333333,0.40014648
0.6747141041931385,0.9833333333333333,0.40072358
0.6755725190839694,0.9833333333333333,0.4010328
0.6764331210191082,0.9833333333333333,0.40150902
0.6772959183673469,0.9833333333333333,0.40155324
0.6781609195402298,0.9833333333333333,0.4016652
0.6790281329923273,0.9833333333333333,0.40184483
0.6798975672215108,0.9833333333333333,0.40268412
0.6807692307692308,0.9833333333333333,0.40269187
0.6816431322207959,0.9833333333333333,0.40285495
0.6825192802056556,0.9833333333333333,0.40301317
0.6833976833976834,0.9833333333333333,0.40412113
0.6829896907216495,0.9814814814814815,0.40478268
0.6838709677419355,0.9814814814814815,0.40513378
0.6847545219638242,0.9814814814814815,0.4054114
0.685640362225097,0.9814814814814815,0.40547907
